condition,policy,priority,seed,trial,target_width_ms,target_isi_ms,host_width_ms,host_onset_s
load,SCHED_OTHER,0,20260808,311,15.6988,61.4131,15.7080,26.365021
load,SCHED_OTHER,0,20260808,312,35.3010,69.4791,35.3103,26.442863
load,SCHED_OTHER,0,20260808,313,30.8379,74.5317,30.8639,26.548361
load,SCHED_OTHER,0,20260808,314,9.4514,96.4787,11.8513,26.655945
load,SCHED_OTHER,0,20260808,315,46.4635,20.1484,46.7831,26.765007
load,SCHED_OTHER,0,20260808,316,46.7355,15.6155,46.8789,26.831949
load,SCHED_OTHER,0,20260808,317,8.5439,94.6314,8.5636,26.894963
load,SCHED_OTHER,0,20260808,318,16.4721,31.5951,16.4961,26.998733
load,SCHED_OTHER,0,20260808,319,9.7089,38.5818,12.5093,27.047288
load,SCHED_OTHER,0,20260808,320,47.9750,45.3120,47.9957,27.098952
load,SCHED_OTHER,0,20260808,321,33.1320,44.6006,37.1160,27.192687
load,SCHED_OTHER,0,20260808,322,23.7932,67.1569,23.8245,27.274956
load,SCHED_OTHER,0,20260808,323,30.9028,49.5280,30.9095,27.365964
load,SCHED_OTHER,0,20260808,324,35.6165,22.9283,35.6242,27.447023
load,SCHED_OTHER,0,20260808,325,47.3403,38.4036,49.0155,27.505783
load,SCHED_OTHER,0,20260808,326,8.7902,58.6923,8.8104,27.593937
load,SCHED_OTHER,0,20260808,327,42.3206,22.2743,42.3484,27.661849
load,SCHED_OTHER,0,20260808,328,35.2227,58.1818,35.2478,27.726903
load,SCHED_OTHER,0,20260808,329,36.7917,33.3676,36.8003,27.820342
load,SCHED_OTHER,0,20260808,330,16.0724,74.8787,17.4910,27.891285
load,SCHED_OTHER,0,20260808,331,30.9862,73.8890,31.0137,27.983963
load,SCHED_OTHER,0,20260808,332,26.9171,59.7295,29.6301,28.089167
load,SCHED_OTHER,0,20260808,333,18.7964,32.4275,18.8369,28.178967
load,SCHED_OTHER,0,20260808,334,37.2780,43.6506,37.2910,28.230967
load,SCHED_OTHER,0,20260808,335,14.9679,28.1033,17.3775,28.312418
load,SCHED_OTHER,0,20260808,336,29.9668,45.5281,32.8532,28.357942
load,SCHED_OTHER,0,20260808,337,30.2302,57.9090,30.2539,28.436936
load,SCHED_OTHER,0,20260808,338,22.9954,32.2891,23.4783,28.525343
load,SCHED_OTHER,0,20260808,339,12.2212,10.6391,12.8320,28.581964
load,SCHED_OTHER,0,20260808,340,33.5815,84.3776,34.8705,28.605931
load,SCHED_OTHER,0,20260808,341,38.9736,49.2859,39.3234,28.726002
load,SCHED_OTHER,0,20260808,342,7.5344,92.7377,7.5478,28.815490
load,SCHED_OTHER,0,20260808,343,9.3006,87.6171,11.5088,28.916283
load,SCHED_OTHER,0,20260808,344,36.9429,87.5201,37.8015,29.016007
