condition,policy,priority,seed,trial,target_width_ms,host_width_ms,measured_width_ms,residual_ms,rise_s,fall_s
rt,SCHED_FIFO,50,20260808,264,25.7511,25.7727,25.7586,0.0101,26.312842,26.338600
rt,SCHED_FIFO,50,20260808,265,37.0292,37.0535,37.0198,-0.0072,26.420706,26.457726
rt,SCHED_FIFO,50,20260808,266,28.9458,28.9707,28.9464,0.0030,26.547812,26.576758
rt,SCHED_FIFO,50,20260808,267,5.2310,5.2509,5.2331,0.0055,26.675881,26.681114
rt,SCHED_FIFO,50,20260808,268,20.2530,20.2752,20.2467,-0.0035,26.728212,26.748458
rt,SCHED_FIFO,50,20260808,269,20.3448,20.3690,20.3429,0.0009,26.835572,26.855915
rt,SCHED_FIFO,50,20260808,270,20.9908,21.0113,21.0090,0.0210,26.890112,26.911121
rt,SCHED_FIFO,50,20260808,271,21.6886,21.6948,21.6737,-0.0121,26.993182,27.014856
rt,SCHED_FIFO,50,20260808,272,29.5695,29.5922,29.5814,0.0143,27.027911,27.057492
rt,SCHED_FIFO,50,20260808,273,12.2748,12.2959,12.2672,-0.0045,27.103574,27.115841
rt,SCHED_FIFO,50,20260808,274,13.7704,13.7907,13.7803,0.0130,27.166922,27.180702
rt,SCHED_FIFO,50,20260808,275,6.2569,6.2625,6.2473,-0.0062,27.279771,27.286018
rt,SCHED_FIFO,50,20260808,276,28.5079,28.5318,28.5016,-0.0038,27.372101,27.400602
rt,SCHED_FIFO,50,20260808,277,34.1157,34.1469,34.1087,-0.0048,27.491726,27.525835
rt,SCHED_FIFO,50,20260808,278,32.1403,32.1660,32.1485,0.0105,27.581950,27.614098
rt,SCHED_FIFO,50,20260808,279,48.7768,48.8003,48.7752,0.0001,27.655203,27.703978
rt,SCHED_FIFO,50,20260808,280,47.6123,47.6263,47.5932,-0.0174,27.766078,27.813671
rt,SCHED_FIFO,50,20260808,281,34.2455,34.2701,34.2364,-0.0068,27.898851,27.933087
rt,SCHED_FIFO,50,20260808,282,27.3396,27.3628,27.3364,-0.0006,28.005186,28.032522
rt,SCHED_FIFO,50,20260808,283,21.6955,21.7177,21.6869,-0.0059,28.122684,28.144371
rt,SCHED_FIFO,50,20260808,284,44.3608,44.3864,44.3791,0.0202,28.210479,28.254858
rt,SCHED_FIFO,50,20260808,285,49.7658,49.7994,49.7772,0.0131,28.292934,28.342711
rt,SCHED_FIFO,50,20260808,286,5.4147,5.4346,5.4633,0.0520,28.396818,28.402281
rt,SCHED_FIFO,50,20260808,287,29.3466,29.3708,29.3527,0.0085,28.438294,28.467646
rt,SCHED_FIFO,50,20260808,288,47.5178,47.5464,47.5157,-0.0004,28.533814,28.581330
rt,SCHED_FIFO,50,20260808,289,15.2329,15.2532,15.2286,-0.0013,28.632441,28.647670
rt,SCHED_FIFO,50,20260808,290,16.5371,16.5481,16.5362,0.0020,28.671751,28.688287
rt,SCHED_FIFO,50,20260808,291,38.9971,39.0218,38.9943,-0.0007,28.782402,28.821396
rt,SCHED_FIFO,50,20260808,292,37.1391,37.1642,37.1407,0.0037,28.898494,28.935635
rt,SCHED_FIFO,50,20260808,293,8.8581,8.8794,8.8452,-0.0097,29.002740,29.011585
rt,SCHED_FIFO,50,20260808,294,18.6330,18.6556,18.6301,0.0000,29.033663,29.052293
rt,SCHED_FIFO,50,20260808,295,34.5505,34.5594,34.5377,-0.0106,29.085365,29.119902
rt,SCHED_FIFO,50,20260808,296,11.1778,11.1820,11.1528,-0.0218,29.183997,29.195149
rt,SCHED_FIFO,50,20260808,297,9.1991,9.2183,9.1681,-0.0278,29.240262,29.249430
rt,SCHED_FIFO,50,20260808,298,24.4297,24.4515,24.4285,0.0014,29.270475,29.294903
rt,SCHED_FIFO,50,20260808,299,16.4172,16.4213,16.3938,-0.0204,29.328982,29.345375
rt,SCHED_FIFO,50,20260808,300,27.0566,27.0791,27.0542,0.0002,29.406518,29.433573
rt,SCHED_FIFO,50,20260808,301,29.1301,29.1603,29.1203,-0.0074,29.493699,29.522819
rt,SCHED_FIFO,50,20260808,302,22.2519,22.2729,22.2456,-0.0036,29.568931,29.591176
rt,SCHED_FIFO,50,20260808,303,37.0156,37.0213,37.0119,-0.0016,29.646250,29.683262
rt,SCHED_FIFO,50,20260808,304,32.2322,32.2618,32.2203,-0.0095,29.751362,29.783582
rt,SCHED_FIFO,50,20260808,305,48.3626,48.3874,48.3679,0.0070,29.852690,29.901058
rt,SCHED_FIFO,50,20260808,306,21.7123,21.7369,21.6268,-0.0827,29.958246,29.979873
rt,SCHED_FIFO,50,20260808,307,43.1093,43.1328,43.1144,0.0070,29.989968,30.033082
rt,SCHED_FIFO,50,20260808,308,47.5982,47.6202,47.5888,-0.0077,30.128169,30.175758
rt,SCHED_FIFO,50,20260808,309,10.4163,10.4390,10.4078,-0.0053,30.269883,30.280291
rt,SCHED_FIFO,50,20260808,310,14.6147,14.6350,14.6044,-0.0072,30.376406,30.391011
rt,SCHED_FIFO,50,20260808,311,15.6988,15.7202,15.6800,-0.0158,30.490262,30.505942
rt,SCHED_FIFO,50,20260808,312,35.3010,35.3162,35.2897,-0.0090,30.568038,30.603327
rt,SCHED_FIFO,50,20260808,313,30.8379,30.8621,30.8483,0.0128,30.673444,30.704293
rt,SCHED_FIFO,50,20260808,314,9.4514,9.4720,9.4571,0.0090,30.779404,30.788861
rt,SCHED_FIFO,50,20260808,315,46.4635,46.4923,46.4597,-0.0020,30.885950,30.932410
rt,SCHED_FIFO,50,20260808,316,46.7355,46.7620,46.7545,0.0208,30.952576,30.999331
rt,SCHED_FIFO,50,20260808,317,8.5439,8.5491,8.5253,-0.0153,31.015421,31.023946
rt,SCHED_FIFO,50,20260808,318,16.4721,16.5010,16.4620,-0.0071,31.119029,31.135491
rt,SCHED_FIFO,50,20260808,319,9.7089,9.7318,9.6908,-0.0149,31.167598,31.177289
rt,SCHED_FIFO,50,20260808,320,47.9750,47.9899,47.9711,-0.0022,31.216351,31.264322
rt,SCHED_FIFO,50,20260808,321,33.1320,33.1505,33.1347,0.0050,31.310404,31.343539
rt,SCHED_FIFO,50,20260808,322,23.7932,23.7999,23.7746,-0.0159,31.388616,31.412390
rt,SCHED_FIFO,50,20260808,323,30.9028,30.9285,30.9030,0.0026,31.479582,31.510485
rt,SCHED_FIFO,50,20260808,324,35.6165,35.6384,35.6136,-0.0007,31.560607,31.596221
rt,SCHED_FIFO,50,20260808,325,47.3403,47.3673,47.3382,-0.0003,31.619296,31.666634
rt,SCHED_FIFO,50,20260808,326,8.7902,8.8131,8.8071,0.0202,31.705710,31.714517
rt,SCHED_FIFO,50,20260808,327,42.3206,42.3294,42.3147,-0.0040,31.773591,31.815906
rt,SCHED_FIFO,50,20260808,328,35.2227,35.2473,35.2215,0.0010,31.838982,31.874204
rt,SCHED_FIFO,50,20260808,329,36.7917,36.8243,36.7989,0.0093,31.932419,31.969218
rt,SCHED_FIFO,50,20260808,330,16.0724,16.0934,16.0547,-0.0147,32.003341,32.019396
rt,SCHED_FIFO,50,20260808,331,30.9862,31.0082,30.9932,0.0094,32.094465,32.125459
rt,SCHED_FIFO,50,20260808,332,26.9171,26.9240,26.9157,0.0011,32.199526,32.226442
rt,SCHED_FIFO,50,20260808,333,18.7964,18.8190,18.7976,0.0040,32.286515,32.305312
rt,SCHED_FIFO,50,20260808,334,37.2780,37.2843,37.2706,-0.0053,32.338397,32.375668
rt,SCHED_FIFO,50,20260808,335,14.9679,14.9740,14.9588,-0.0061,32.419751,32.434710
rt,SCHED_FIFO,50,20260808,336,29.9668,29.9897,29.9668,0.0024,32.462847,32.492813
rt,SCHED_FIFO,50,20260808,337,30.2302,30.2552,30.3017,0.0739,32.538900,32.569201
rt,SCHED_FIFO,50,20260808,338,22.9954,23.0201,23.0172,0.0245,32.627206,32.650223
rt,SCHED_FIFO,50,20260808,339,12.2212,12.2413,12.2199,0.0018,32.683301,32.695521
rt,SCHED_FIFO,50,20260808,340,33.5815,33.6001,33.6246,0.0454,32.706569,32.740194
rt,SCHED_FIFO,50,20260808,341,38.9736,38.9842,38.9454,-0.0262,32.825262,32.864207
rt,SCHED_FIFO,50,20260808,342,7.5344,7.5385,7.5186,-0.0124,32.914305,32.921824
rt,SCHED_FIFO,50,20260808,343,9.3006,9.3065,9.2849,-0.0124,33.014910,33.024195
rt,SCHED_FIFO,50,20260808,344,36.9429,36.9705,36.9572,0.0164,33.112277,33.149234
rt,SCHED_FIFO,50,20260808,345,26.7037,26.7104,26.6726,-0.0286,33.237354,33.264026
rt,SCHED_FIFO,50,20260808,346,42.4142,42.4388,42.3321,-0.0801,33.311194,33.353526
rt,SCHED_FIFO,50,20260808,347,48.1265,48.1532,48.1421,0.0173,33.371704,33.419846
rt,SCHED_FIFO,50,20260808,348,24.8628,24.8859,24.8557,-0.0045,33.471002,33.495857
rt,SCHED_FIFO,50,20260808,349,45.5866,45.5988,45.5736,-0.0112,33.522013,33.567587
rt,SCHED_FIFO,50,20260808,350,29.9916,30.0148,30.0010,0.0119,33.601688,33.631689
rt,SCHED_FIFO,50,20260808,351,9.3297,9.3497,9.3291,0.0027,33.665764,33.675094
rt,SCHED_FIFO,50,20260808,352,29.5491,29.5733,29.5518,0.0051,33.707172,33.736724
rt,SCHED_FIFO,50,20260808,353,35.4103,35.4205,35.3866,-0.0215,33.799835,33.835222
rt,SCHED_FIFO,50,20260808,354,38.3630,38.3710,38.3532,-0.0078,33.919339,33.957692
rt,SCHED_FIFO,50,20260808,355,42.8730,42.8889,42.8680,-0.0031,34.010779,34.053647
rt,SCHED_FIFO,50,20260808,356,15.7316,15.7518,15.7193,-0.0093,34.083735,34.099455
rt,SCHED_FIFO,50,20260808,357,34.1254,34.1312,34.1065,-0.0166,34.112521,34.146627
rt,SCHED_FIFO,50,20260808,358,16.5935,16.6148,16.5887,-0.0019,34.224715,34.241303
rt,SCHED_FIFO,50,20260808,359,43.2258,43.2515,43.2238,-0.0001,34.328399,34.371623
rt,SCHED_FIFO,50,20260808,360,42.3931,42.4206,42.4218,0.0306,34.415743,34.458165
rt,SCHED_FIFO,50,20260808,361,43.2605,43.2866,43.2601,0.0014,34.470219,34.513479
rt,SCHED_FIFO,50,20260808,362,35.6615,35.6859,35.6741,0.0148,34.574586,34.610260
rt,SCHED_FIFO,50,20260808,363,10.4754,10.4961,10.4696,-0.0026,34.666368,34.676838
rt,SCHED_FIFO,50,20260808,364,31.8373,31.8592,31.8249,-0.0101,34.723917,34.755742
rt,SCHED_FIFO,50,20260808,365,32.3640,32.3770,32.3608,-0.0009,34.775802,34.808163
rt,SCHED_FIFO,50,20260808,366,7.3058,7.3099,7.2938,-0.0087,34.823240,34.830534
rt,SCHED_FIFO,50,20260808,367,49.2202,49.2463,49.2136,-0.0049,34.917633,34.966847
rt,SCHED_FIFO,50,20260808,368,30.6199,30.6487,30.5554,-0.0621,35.060151,35.090707
rt,SCHED_FIFO,50,20260808,369,30.0454,30.0826,30.0672,0.0242,35.185826,35.215893
rt,SCHED_FIFO,50,20260808,370,46.2245,46.2544,46.2305,0.0078,35.312041,35.358272
rt,SCHED_FIFO,50,20260808,371,27.4014,27.4120,27.3873,-0.0116,35.431388,35.458775
rt,SCHED_FIFO,50,20260808,372,32.2908,32.3051,32.2740,-0.0144,35.511906,35.544180
rt,SCHED_FIFO,50,20260808,373,28.2219,28.2479,28.2075,-0.0119,35.608306,35.636513
rt,SCHED_FIFO,50,20260808,374,16.3245,16.3463,16.3109,-0.0107,35.657691,35.674002
rt,SCHED_FIFO,50,20260808,375,9.5609,9.5656,9.4954,-0.0623,35.703146,35.712642
rt,SCHED_FIFO,50,20260808,376,20.1571,20.1912,20.1684,0.0141,35.724698,35.744867
rt,SCHED_FIFO,50,20260808,377,22.4585,22.4821,22.4444,-0.0114,35.820013,35.842458
rt,SCHED_FIFO,50,20260808,378,34.5222,34.5536,34.5614,0.0415,35.925578,35.960139
rt,SCHED_FIFO,50,20260808,379,12.8754,12.9069,12.9112,0.0389,35.991226,36.004138
rt,SCHED_FIFO,50,20260808,380,18.3917,18.4216,18.3828,-0.0060,36.058221,36.076604
rt,SCHED_FIFO,50,20260808,381,26.0622,26.0881,26.0522,-0.0074,36.144718,36.170770
rt,SCHED_FIFO,50,20260808,382,35.2867,35.3155,35.2944,0.0099,36.270890,36.306185
rt,SCHED_FIFO,50,20260808,383,28.7896,28.8106,28.8194,0.0323,36.357308,36.386127
rt,SCHED_FIFO,50,20260808,384,29.1477,29.1561,29.1214,-0.0239,36.481257,36.510379
rt,SCHED_FIFO,50,20260808,385,17.1841,17.1888,17.1706,-0.0106,36.578482,36.595652
rt,SCHED_FIFO,50,20260808,386,7.3006,7.3259,7.3293,0.0320,36.656794,36.664123
rt,SCHED_FIFO,50,20260808,387,27.9844,27.9911,27.9791,-0.0028,36.680162,36.708141
rt,SCHED_FIFO,50,20260808,388,15.8129,15.8256,15.8646,0.0547,36.756270,36.772134
rt,SCHED_FIFO,50,20260808,389,33.8723,33.9050,33.9335,0.0634,36.828183,36.862117
rt,SCHED_FIFO,50,20260808,390,30.3381,30.3681,30.3350,-0.0007,36.898159,36.928494
rt,SCHED_FIFO,50,20260808,391,45.8270,45.8614,45.8414,0.0162,36.990614,37.036456
rt,SCHED_FIFO,50,20260808,392,48.2901,48.3266,48.3006,0.0122,37.133578,37.181879
rt,SCHED_FIFO,50,20260808,393,30.8212,30.8313,30.7934,-0.0254,37.279040,37.309833
rt,SCHED_FIFO,50,20260808,394,24.2312,24.2547,24.2279,-0.0007,37.374943,37.399171
rt,SCHED_FIFO,50,20260808,395,29.7789,29.8030,29.7775,0.0010,37.428260,37.458038
rt,SCHED_FIFO,50,20260808,396,32.8143,32.8391,32.8234,0.0114,37.469164,37.501988
rt,SCHED_FIFO,50,20260808,397,40.7108,40.7473,40.7058,-0.0030,37.601260,37.641965
rt,SCHED_FIFO,50,20260808,398,46.2250,46.2642,46.2253,0.0021,37.727130,37.773355
rt,SCHED_FIFO,50,20260808,399,30.2574,30.2919,30.2617,0.0067,37.871505,37.901767
rt,SCHED_FIFO,50,20260808,400,41.8602,41.8925,41.8614,0.0031,37.918911,37.960772
rt,SCHED_FIFO,50,20260808,401,45.4127,45.4287,45.4120,0.0011,38.033919,38.079331
rt,SCHED_FIFO,50,20260808,402,22.0679,22.0780,22.0474,-0.0177,38.109439,38.131487
rt,SCHED_FIFO,50,20260808,403,20.3988,20.4070,20.3754,-0.0206,38.199610,38.219985
rt,SCHED_FIFO,50,20260808,404,22.7329,22.7487,22.7090,-0.0212,38.297106,38.319815
rt,SCHED_FIFO,50,20260808,405,31.9253,31.9417,31.9044,-0.0185,38.364917,38.396821
rt,SCHED_FIFO,50,20260808,406,41.4162,41.4391,41.4012,-0.0131,38.457942,38.499343
rt,SCHED_FIFO,50,20260808,407,7.2955,7.3169,7.2960,0.0038,38.587518,38.594814
rt,SCHED_FIFO,50,20260808,408,41.7713,41.7866,41.7649,-0.0044,38.677899,38.719664
rt,SCHED_FIFO,50,20260808,409,23.7068,23.7290,23.6922,-0.0120,38.801778,38.825470
rt,SCHED_FIFO,50,20260808,410,33.0609,33.0848,33.0562,-0.0024,38.842550,38.875606
rt,SCHED_FIFO,50,20260808,411,38.7345,38.7633,38.7496,0.0172,38.939693,38.978443
rt,SCHED_FIFO,50,20260808,412,20.4371,20.4595,20.4540,0.0197,38.996518,39.016972
rt,SCHED_FIFO,50,20260808,413,18.9345,18.9554,18.9613,0.0297,39.030136,39.049097
rt,SCHED_FIFO,50,20260808,414,42.4280,42.4521,42.4201,-0.0060,39.100171,39.142591
rt,SCHED_FIFO,50,20260808,415,37.5386,37.5667,37.5454,0.0090,39.177687,39.215233
rt,SCHED_FIFO,50,20260808,416,35.8606,35.8896,35.8608,0.0024,39.263334,39.299195
rt,SCHED_FIFO,50,20260808,417,23.6121,23.6397,23.6188,0.0093,39.353286,39.376905
rt,SCHED_FIFO,50,20260808,418,19.7704,19.7936,19.7783,0.0108,39.400001,39.419779
rt,SCHED_FIFO,50,20260808,419,7.2254,7.2388,7.2021,-0.0200,39.480894,39.488096
rt,SCHED_FIFO,50,20260808,420,49.8127,49.8240,49.8484,0.0374,39.579222,39.629070
rt,SCHED_FIFO,50,20260808,421,14.1929,14.2153,14.1910,0.0011,39.728148,39.742339
rt,SCHED_FIFO,50,20260808,422,17.4412,17.4491,17.4352,-0.0031,39.782424,39.799859
rt,SCHED_FIFO,50,20260808,423,17.5148,17.5266,17.5009,-0.0110,39.856958,39.874459
rt,SCHED_FIFO,50,20260808,424,6.3552,6.3628,6.3301,-0.0218,39.968575,39.974905
rt,SCHED_FIFO,50,20260808,425,18.1295,18.1526,18.0763,-0.0503,40.046066,40.064142
rt,SCHED_FIFO,50,20260808,426,35.1846,35.1942,35.1731,-0.0093,40.115223,40.150396
rt,SCHED_FIFO,50,20260808,427,23.0286,23.0357,23.0064,-0.0195,40.237510,40.260516
rt,SCHED_FIFO,50,20260808,428,8.2684,8.2720,8.2562,-0.0090,40.343607,40.351863
rt,SCHED_FIFO,50,20260808,429,9.8011,9.8220,9.7879,-0.0100,40.431967,40.441755
rt,SCHED_FIFO,50,20260808,430,30.4719,30.4968,30.4683,-0.0012,40.497862,40.528330
rt,SCHED_FIFO,50,20260808,431,46.3109,46.3405,46.3047,-0.0045,40.603446,40.649750
rt,SCHED_FIFO,50,20260808,432,9.2304,9.2537,9.2428,0.0156,40.660859,40.670102
rt,SCHED_FIFO,50,20260808,433,10.8659,10.8876,10.8731,0.0103,40.758194,40.769067
rt,SCHED_FIFO,50,20260808,434,45.2277,45.2578,45.2215,-0.0044,40.852227,40.897449
rt,SCHED_FIFO,50,20260808,435,26.3842,26.4096,26.3969,0.0152,40.977575,41.003972
rt,SCHED_FIFO,50,20260808,436,10.9933,10.9971,10.9756,-0.0145,41.055077,41.066053
rt,SCHED_FIFO,50,20260808,437,15.5491,15.5697,15.5371,-0.0090,41.149166,41.164703
rt,SCHED_FIFO,50,20260808,438,17.4549,17.4593,17.4325,-0.0195,41.200790,41.218223
rt,SCHED_FIFO,50,20260808,439,49.7954,49.8313,49.7880,-0.0058,41.276351,41.326139
rt,SCHED_FIFO,50,20260808,440,23.2456,23.2691,23.2278,-0.0152,41.423382,41.446610
rt,SCHED_FIFO,50,20260808,441,25.7306,25.7616,25.7358,0.0078,41.464702,41.490437
rt,SCHED_FIFO,50,20260808,442,26.2060,26.2401,26.1988,-0.0046,41.519554,41.545753
rt,SCHED_FIFO,50,20260808,443,48.8287,48.8614,48.8312,0.0042,41.608877,41.657708
rt,SCHED_FIFO,50,20260808,444,37.8602,37.8911,37.8689,0.0108,41.688822,41.726691
rt,SCHED_FIFO,50,20260808,445,7.7379,7.7609,7.7439,0.0093,41.754789,41.762533
rt,SCHED_FIFO,50,20260808,446,38.6825,38.7172,38.6930,0.0126,41.811781,41.850474
rt,SCHED_FIFO,50,20260808,447,16.4227,16.4474,16.4372,0.0174,41.912585,41.929022
rt,SCHED_FIFO,50,20260808,448,36.5357,36.5650,36.5296,-0.0039,41.981105,42.017635
rt,SCHED_FIFO,50,20260808,449,25.5551,25.5640,25.5326,-0.0199,42.091793,42.117325
rt,SCHED_FIFO,50,20260808,450,22.5924,22.6181,22.6117,0.0220,42.169411,42.192022
rt,SCHED_FIFO,50,20260808,451,26.5318,26.5574,26.5472,0.0179,42.221071,42.247618
rt,SCHED_FIFO,50,20260808,452,45.2465,45.2750,45.2974,0.0527,42.262725,42.308022
rt,SCHED_FIFO,50,20260808,453,42.5703,42.6004,42.5703,0.0019,42.318161,42.360731
rt,SCHED_FIFO,50,20260808,454,30.7097,30.7381,30.7073,-0.0001,42.446842,42.477549
rt,SCHED_FIFO,50,20260808,455,24.2561,24.2812,24.2527,-0.0008,42.491669,42.515921
rt,SCHED_FIFO,50,20260808,456,41.1050,41.1353,41.0963,-0.0068,42.598054,42.639150
rt,SCHED_FIFO,50,20260808,457,18.5874,18.6112,18.5813,-0.0032,42.686274,42.704855
rt,SCHED_FIFO,50,20260808,458,19.6758,19.6997,19.6123,-0.0606,42.788019,42.807632
rt,SCHED_FIFO,50,20260808,459,21.2612,21.2881,21.2879,0.0295,42.849721,42.871009
rt,SCHED_FIFO,50,20260808,460,5.0131,5.0194,4.9825,-0.0271,42.931082,42.936065
rt,SCHED_FIFO,50,20260808,461,30.8023,30.8161,30.8500,0.0500,42.999166,43.030016
rt,SCHED_FIFO,50,20260808,462,19.3012,19.3252,19.3092,0.0108,43.087043,43.106353
rt,SCHED_FIFO,50,20260808,463,6.5553,6.5598,6.5803,0.0283,43.132430,43.139010
rt,SCHED_FIFO,50,20260808,464,21.9757,21.9897,21.9619,-0.0110,43.180051,43.202012
rt,SCHED_FIFO,50,20260808,465,43.3366,43.3501,43.3311,-0.0036,43.275111,43.318442
rt,SCHED_FIFO,50,20260808,466,20.0267,20.0543,20.0182,-0.0057,43.334530,43.354548
rt,SCHED_FIFO,50,20260808,467,10.8463,10.8738,10.8527,0.0095,43.446635,43.457487
rt,SCHED_FIFO,50,20260808,468,26.1415,26.1544,26.1403,0.0013,43.482590,43.508730
rt,SCHED_FIFO,50,20260808,469,46.2122,46.2422,46.2231,0.0127,43.524799,43.571022
rt,SCHED_FIFO,50,20260808,470,23.6039,23.6305,23.6182,0.0170,43.635133,43.658751
rt,SCHED_FIFO,50,20260808,471,48.8315,48.8490,48.8037,-0.0261,43.740846,43.789650
rt,SCHED_FIFO,50,20260808,472,44.1823,44.2072,44.1789,-0.0015,43.848815,43.892994
rt,SCHED_FIFO,50,20260808,473,41.1483,41.1572,41.1497,0.0034,43.958097,43.999247
rt,SCHED_FIFO,50,20260808,474,14.4369,14.4404,14.4156,-0.0182,44.027321,44.041737
rt,SCHED_FIFO,50,20260808,475,41.5415,41.5806,41.5445,0.0050,44.095836,44.137381
rt,SCHED_FIFO,50,20260808,476,12.2644,12.2739,12.2315,-0.0298,44.223666,44.235897
rt,SCHED_FIFO,50,20260808,477,49.1471,49.1830,49.1566,0.0112,44.299014,44.348170
rt,SCHED_FIFO,50,20260808,478,44.2502,44.2783,44.2408,-0.0076,44.448316,44.492557
rt,SCHED_FIFO,50,20260808,479,23.5537,23.5722,23.5480,-0.0030,44.535683,44.559231
rt,SCHED_FIFO,50,20260808,480,34.7851,34.8178,34.7862,0.0033,44.639390,44.674176
rt,SCHED_FIFO,50,20260808,481,14.3084,14.3331,14.3156,0.0102,44.723294,44.737609
rt,SCHED_FIFO,50,20260808,482,9.7324,9.7613,9.7408,0.0116,44.820691,44.830432
rt,SCHED_FIFO,50,20260808,483,42.2966,42.3200,42.2788,-0.0159,44.898578,44.940856
rt,SCHED_FIFO,50,20260808,484,37.2279,37.2458,37.2068,-0.0190,45.012021,45.049228
rt,SCHED_FIFO,50,20260808,485,16.5303,16.5593,16.5255,-0.0018,45.106454,45.122979
rt,SCHED_FIFO,50,20260808,486,22.9886,22.9946,22.9710,-0.0149,45.191090,45.214061
rt,SCHED_FIFO,50,20260808,487,31.9748,31.9833,31.9611,-0.0114,45.312148,45.344109
rt,SCHED_FIFO,50,20260808,488,28.6420,28.6677,28.6435,0.0040,45.410226,45.438869
rt,SCHED_FIFO,50,20260808,489,41.1847,41.2128,41.1796,-0.0032,45.534982,45.576162
rt,SCHED_FIFO,50,20260808,490,16.3177,16.3401,16.3044,-0.0103,45.645278,45.661582
rt,SCHED_FIFO,50,20260808,491,43.2540,43.2829,43.2752,0.0231,45.707680,45.750955
rt,SCHED_FIFO,50,20260808,492,48.6483,48.6660,48.6560,0.0094,45.774078,45.822734
rt,SCHED_FIFO,50,20260808,493,41.3594,41.3859,41.3587,0.0012,45.849819,45.891177
rt,SCHED_FIFO,50,20260808,494,21.8570,21.8825,21.8304,-0.0239,45.952310,45.974141
rt,SCHED_FIFO,50,20260808,495,29.1011,29.1172,29.0802,-0.0185,46.026265,46.055346
rt,SCHED_FIFO,50,20260808,496,16.5007,16.5253,16.4876,-0.0101,46.140465,46.156953
rt,SCHED_FIFO,50,20260808,497,25.0547,25.0759,25.0744,0.0223,46.184022,46.209097
rt,SCHED_FIFO,50,20260808,498,34.4495,34.4667,34.4411,-0.0062,46.268189,46.302630
rt,SCHED_FIFO,50,20260808,499,36.0831,36.1066,36.0774,-0.0035,46.385730,46.421808
rt,SCHED_FIFO,50,20260808,500,45.2441,45.2735,45.2284,-0.0138,46.463945,46.509174
rt,SCHED_FIFO,50,20260808,501,33.2536,33.2862,33.2523,0.0010,46.582297,46.615550
rt,SCHED_FIFO,50,20260808,502,21.4516,21.4740,21.4559,0.0071,46.636650,46.658106
rt,SCHED_FIFO,50,20260808,503,5.3235,5.3425,5.3274,0.0073,46.696298,46.701626
rt,SCHED_FIFO,50,20260808,504,20.8938,20.9013,20.8721,-0.0189,46.783726,46.804598
rt,SCHED_FIFO,50,20260808,505,48.6014,48.6148,48.5810,-0.0188,46.844681,46.893262
rt,SCHED_FIFO,50,20260808,506,33.5795,33.6062,33.5713,-0.0059,46.948395,46.981966
rt,SCHED_FIFO,50,20260808,507,11.8656,11.8855,11.8631,0.0007,47.019071,47.030934
rt,SCHED_FIFO,50,20260808,508,31.5510,31.5796,31.5648,0.0161,47.044053,47.075617
rt,SCHED_FIFO,50,20260808,509,6.4583,6.4792,6.4490,-0.0060,47.140741,47.147190
rt,SCHED_FIFO,50,20260808,510,37.1657,37.1949,37.1598,-0.0038,47.216342,47.253502
rt,SCHED_FIFO,50,20260808,511,31.9597,31.9840,31.9474,-0.0100,47.319628,47.351576
rt,SCHED_FIFO,50,20260808,512,10.4774,10.5003,10.4631,-0.0111,47.447702,47.458165
rt,SCHED_FIFO,50,20260808,513,47.3981,47.4314,47.4032,0.0068,47.524274,47.571677
rt,SCHED_FIFO,50,20260808,514,34.1471,34.1593,34.1336,-0.0113,47.633800,47.667934
rt,SCHED_FIFO,50,20260808,515,41.4649,41.4939,41.4630,0.0001,47.693022,47.734485
rt,SCHED_FIFO,50,20260808,516,25.8751,25.9034,25.8645,-0.0080,47.798645,47.824510
rt,SCHED_FIFO,50,20260808,517,29.7934,29.8203,29.7810,-0.0100,47.867614,47.897395
rt,SCHED_FIFO,50,20260808,518,26.3262,26.3535,26.3191,-0.0046,47.974500,48.000819
rt,SCHED_FIFO,50,20260808,519,10.3606,10.3819,10.3775,0.0201,48.077926,48.088303
rt,SCHED_FIFO,50,20260808,520,20.0348,20.0590,20.0465,0.0145,48.110365,48.130411
rt,SCHED_FIFO,50,20260808,521,45.1228,45.1351,45.1116,-0.0093,48.159480,48.204592
rt,SCHED_FIFO,50,20260808,522,30.0131,30.0398,30.0012,-0.0094,48.273687,48.303689
rt,SCHED_FIFO,50,20260808,523,32.4079,32.4263,32.3855,-0.0201,48.378800,48.411186
rt,SCHED_FIFO,50,20260808,524,30.5579,30.5686,30.5560,0.0004,48.448271,48.478827
rt,SCHED_FIFO,50,20260808,525,42.8187,42.8439,42.8218,0.0050,48.529920,48.572742
rt,SCHED_FIFO,50,20260808,526,26.7437,26.7691,26.7610,0.0199,48.601917,48.628678
rt,SCHED_FIFO,50,20260808,527,7.8651,7.8874,7.8554,-0.0065,48.682775,48.690630
rt,SCHED_FIFO,50,20260808,528,20.8993,20.9241,20.8920,-0.0045,48.733707,48.754599
rt,SCHED_FIFO,50,20260808,529,46.3567,46.3785,46.3488,-0.0061,48.793682,48.840031
rt,SCHED_FIFO,50,20260808,530,18.2761,18.3042,18.2644,-0.0088,48.923186,48.941451
rt,SCHED_FIFO,50,20260808,531,18.8170,18.8394,18.8338,0.0197,48.979691,48.998525
rt,SCHED_FIFO,50,20260808,532,42.5327,42.5627,42.5414,0.0107,49.026593,49.069134
rt,SCHED_FIFO,50,20260808,533,47.7450,47.7650,47.7276,-0.0157,49.151246,49.198974
